,name,trail_id
699,High Ridge Loop Trail,699
700,Old Dam South Fortuna Kwaay Paay Summit Loop Trail,700
701,Hastain Trail,701
702,East Ridge - Long Valley Trail Loop,702
703,Lembert Dome Loop,703
704,Cosumnes River Walk Trail,704
705,Upper Rustic Garapito Loop Trail,705
706,Brushy Peak Preserve Trail,706
707,Cleghorn Ridge Trail,707
708,Miners Ravine Trail,708
709,Black Hill Trail,709
710,Carlon Falls Trail,710
711,Dante's View Trail,711
712,Glacier Lakes Trail,712
713,Telescope Peak Trail,713
714,Andreas Canyon,714
715,Summit Trail,715
716,Pinecrest Lake Loop,716
717,Sentinel Meadow Cook's Meadow Loop Trail,717
718,Meeks Bay Trail to Lake Genevieve and Crag Lake,718
719,Packsaddle Cave Trail,719
720,Fort Point - Baker Beach Coast Trail,720
721,Coastal and Fox Trails Loop,721
722,Mount Langley,722
723,Lake Sabrina to Blue Lake Trail,723
724,Santa Rosa Plateau Trail to Monument Hill,724
725,Stough Canyon Trail,725
726,Annadel State Park North Loop Trail,726
727,Muir Woods: Ben Johnson to Dipsea Trail Loop,727
728,Serrano Ridge West Canyon Trail Loop,728
729,Canyon Creek Lakes & L Lake Trail,729
730,Cheeseboro Canyon Trail,730
731,Whitney Canyon Park Trail,731
732,Boucher Trail and Palomar Mountain Loop,732
733,Penitencia Creek Trail,733
734,Inspiration Point Loop Trail,734
735,Bulldog Loop Trail,735
736,Tahoe Rim Trail to Picnic Rock Viewpoint,736
737,Big Dalton Dam Trail,737
738,Dry Creek Trail,738
739,Mori Point and Sweeney Ridge Loop Trail via Skyline College,739
740,Heaton Flat Trail to Iron Mountain,740
741,Little Baldy Trail,741
742,Rhus Ridge and Creek Trail Loop,742
743,Guajome Regional Park Trail,743
744,Point Reyes Lighthouse Visitor Center Trail,744
745,Tamarack Lake,745
746,Big Meadow to Dardanelles Lake via Tahoe Rim Trail,746
747,Mission Viejo's Oso Creek Trail,747
748,China Flat Trail,748
749,Ano Nuevo Point Trail,749
750,Monrovia Canyon Waterfall Trail,750
751,Scenic and Overlook Trails Loop,751
752,Illilouette Falls Trail,752
753,Bear Lakes and Round Lake Loop Trail,753
754,Valley View Overlook,754
755,Dry Creek Trail Loop,755
756,Oakzanita Peak Trail,756
757,Tenaya Lake Trail,757
758,Big Basin and Castle Rock Loop,758
759,Harkins Ridge trail to Craig Britton Trail to Purisima Creek Trail,759
760,Ben Overturff Trail,760
761,Schabarum Trail,761
762,Stream Trail to Redwood Peak and West Ridge Trail,762
763,Sycamore Crest Trail,763
764,John S Brooks Memorial Trail,764
765,Chimney Rock Trail,765
766,Nicholas Flat Trail,766
767,Saddle Peak via the Backbone Trail,767
768,Valley Floor Loop Trail,768
769,Indian Joe Creek Trail,769
770,Sitton Peak Truck Trail,770
771,Kubota Trail and Toyen Trail Loop,771
772,Indian Pools Trail,772
773,Islip Saddle to Little Jimmy Campground and Mt. Islip,773
774,Horsethief Canyon Trail,774
775,Tin Mine Canyon Trail [CLOSED],775
776,Lake Winnemucca from Carson Pass via Pacific Crest Trail,776
777,Floating Island & Cathedral Lakes Trail,777
778,Taylor Mountain: Western to Eastern Route,778
779,Mystic Canyon and Upper Monroe Trail,779
780,Chollas Lake Park,780
781,High Water Trail to Cascade Falls,781
782,Mount Pinos Trail,782
783,Irvine Regional Park Trail,783
784,Vernal Falls,784
785,Calaveras North Grove Trail,785
786,Wildcat Canyon Loop,786
787,Calabasas Peak Trail,787
788,Mosaic Canyon Trail,788
789,Oat Hill Mine Trail,789
790,Mount El Sombroso Loop Trail via Lime Kiln Trail,790
791,South Lykken Trail,791
792,Dragon's Back,792
793,Guy West Bridge to Goethe Park,793
794,San Vicente Mountain: Old Nike Missile Site Trail,794
795,Bayview Trail to Velma Lakes,795
796,Fullerton Panorama Trail,796
797,Slacker Hill Trail,797
798,Quarry Park Loop Trail,798
799,Waterfall Trail to Indian Valley,799
800,Sentinel Dome and Taft Point Loop,800
801,Chalk Mountain Via Skyline to the Sea and Westridge Trails,801
802,Bane Canyon Loop Trail,802
803,Wildcat Canyon Loop Trail,803
804,Ten Lakes Trail,804
805,Harding Falls Trail,805
806,Zabriskie Point,806
807,Juniper to the Summit Loop Trail and Meridian Ridge,807
808,American River Bike Trail (Jedediah Smith Memorial Trail),808
809,Santa Ysabel Preserve West Trail,809
810,Spaulding Lake Trail,810
811,Crafton Hills Trail Loop,811
812,Blue Sky Reserve to Ramona Lake Trail,812
813,Pincushion Mountain Peak,813
814,Damnation Creek Trail,814
815,Point Vicente Park,815
816,Split Rock Loop Trail,816
817,Palisade Creek Trail,817
818,Meadowlark Ridge Loop,818
819,Stuart Fork Trail to Emerald and Sapphire Lakes,819
820,Kenter Fire Road Whoop-De-Doos Trail,820
821,Eagle Rock Trail,821
822,Fall Creek to Lime Kilns Trail,822
823,Freel Peak Trail,823
824,Sempervirens Falls Trail,824
825,Bommer Ridge Trail,825
826,D.L. Bliss State Park to Emerald Bay State Park via Rubicon Trail,826
827,Almaden Quicksilver County Park Mountain Bike Trail,827
828,Ellis Peak Trail,828
829,High Sierra Trail to Hamilton Lakes,829
830,San Simeon Bay Trail,830
831,Lighthouse Trail,831
832,White Mountain Peak Trail,832
833,Loch Lomond Recreation Area,833
834,Showers Lake via the PCT,834
835,Burma Road Trail,835
836,Coastal - SCA - Bobcat Trails,836
837,UC Davis Arboretum Trail,837
838,Pipeline Road Trail,838
839,Palm Canyon Trail,839
840,Bear Gulch Day Use Area to Reservoir via Rim Trail,840
841,California Coastal Trail: Lands End to Golden Gate Bridge,841
842,Bonnie Cove Trail,842
843,Willow Canyon Trail,843
844,Bommer Canyon Trail,844
845,Knapp's Castle Trail,845
846,Cowles Mountain from Barker Way,846
847,Coyote Ridge Trail to Muir Beach,847
848,Sugar Bowl - Redwood Creek Loop,848
849,Mendocino Headlands Trail,849
850,Barham Ridge Trail and Oak Trail to Robber's Roost,850
851,Willow Hole Trail,851
852,Long Canyon Loop,852
853,Alviso Slough Trail,853
854,Cowles Mountain to Pyles Peak Trail Via Big Rock Trail,854
855,Bear Valley Trail to Wildcat Camp and Alamere Falls,855
856,Salmon Creek Trail to Spruce and Estrella Camps,856
857,Emerald Point Trail,857
858,Carson Falls and Pine Mountain Trail,858
859,Zuma Canyon Loop Trail,859
860,Los Gatos Creek Trail: Downstream from Campbell Park to Meridian Avenue,860
861,Cougar Ridge to Engelmann Oak Trail,861
862,Bear Flats via Bear Canyon Trail,862
863,"Canyon, Goat Hill Trail Loop",863
864,Martin Canyon Creek Trail,864
865,Tony Look Trail to Stevens Creek Resevoir,865
866,Hardrock and Osborn Hills Loop Trail,866
867,Laskey Mesa Trail,867
868,Valentine Lake Trail,868
869,South Ridge Trail to Tahquitz Peak,869
870,Sugarloaf Mountain Trail,870
871,Balboa Park Trails,871
872,Dusky-Footed Woodrat and Cordilleras Trails,872
873,La Tuna Canyon Trail,873
874,Black Butte,874
875,Discovery Lake and Hills Loop,875
876,Red Hills Loop Trail,876
877,Caribou Lakes Trail,877
878,Mavericks Cliffs Trail and Pier,878
879,McLeod Lake Trail,879
880,Redwood Flat and Salamander Flat,880
881,Devils Bathtub Trail,881
882,Maggie Lakes via Summit Trail,882
883,Mount Gower Open Space Preserve Trail,883
884,Gerbode Valley Loop,884
885,Big Sycamore Canyon Loop Trail,885
886,Vincent Gap to Mount Baden-Powell via PCT,886
887,San Joaquin River Gorge Trail,887
888,Ohlone Wilderness Trail,888
889,Rim Trail,889
890,Sweeney Ridge Trail via Mori Ridge,890
891,Mount Islip,891
892,Abeja Loop Trail,892
893,Hanging Rock Trail,893
894,Caples Creek Loop Trail,894
895,Tide Pools Walk,895
896,Twin Peaks Trail,896
897,Tuna Canyon Trails,897
898,La Jolla Beach Trail,898
899,Golden Gate Park Trail,899
900,Lake Merritt,900
901,Indian Truck Trail [CLOSED],901
902,Point Sal Overlook,902
903,Brandy Creek Trail,903
904,Lake Siskiyou Trail,904
905,Hondo Canyon: Backbone Trail,905
906,Temelpa Trail,906
907,Martis Creek Trail,907
908,Shell Beach Bluffs and Ontario Ridge,908
909,Four Corners Loop Trail,909
910,Hazelnut Trail,910
911,"Big Springs, Seaview, and Quarry Trails Loop",911
912,Skyline Trail,912
913,Topanga Canyon Loop,913
914,Tapo Canyon Trail,914
915,Way Up Trail to Harmony Grove Overlook,915
916,Boat Road to Bommer Ridge and Emerald Canyon Loop Trail,916
917,Mill Creek Trail,917
918,Chamise Trail and Bollinger Creek Loop Trail,918
919,Guy Fleming Trail,919
920,Palomar Observatory Trail,920
921,Red Rock Road,921
922,Presidio Promenade Trail,922
923,Lake Hodges Trail,923
924,Tenaja Falls,924
925,Yosemite Point,925
926,John Muir Trail in Kings Canyon,926
927,Olmsted Point Nature Trail,927
928,Wolf Ridge Trail to Maricello Trail Loop,928
929,Mt. Baden-Powell from Dawson Gap,929
930,Muir Grove Trail,930
931,Cronan Ranch West Ridge Trail,931
932,Lower Otay Reservoir: West Side,932
933,Sugarpine Mountain Trail,933
934,San Jacinto Peak Loop Trail,934
935,Coachella Valley Natural Preserve,935
936,UCR Botanic Garden Trails,936
937,Boy Scout Trail To Willow Hole Extended Route,937
938,Loon Lake Trail,938
939,Lake Balboa Trail,939
940,Donner Peak Trail,940
941,Upper Santa Ysabel Creek Trail,941
942,Harvey Bear Trail,942
943,Loma Prieta and Bridge Loop Trail,943
944,Bay View Marsh Trail,944
945,Hellhole Canyon Open Space Preserve Trails,945
946,Rubicon Peak Trail,946
947,Foothill Regional Park Loop Trail,947
948,Araby Trail,948
949,Inspiration Point Trail,949
950,Redwoods Reborn - Fall Creek,950
951,Maidenhair Falls via Hellhole Canyon Trail,951
952,Mount Sizer Loop,952
953,Angel Island Perimeter Loop,953
954,Wildcat Gorge and Lake Anza Loop,954
955,Nojoqui Falls County Park Trail,955
956,"Fickle Hill Grade #9, Big Rock Trail #4 and Meadow Trail #3 Loop",956
957,Jennie Lake Trail,957
958,Alpine Pedal Path Trail,958
959,Summit Rock Loop Trail,959
960,Diemer Trail,960
961,Heaps Peak Arboretum,961
962,Ring Mountain via Loop and Phyllis Ellman Trail,962
963,Gaviota Hot Springs and Trespass Trail,963
964,Round Top & Winnemucca and Fourth of July Lake,964
965,Table Rock Trail,965
966,Del Dios Gorge Trail,966
967,Middle Velma Lake Trail,967
968,Ladybug Camp Trail,968
969,Sunset Ridge Saddle Loop,969
970,Mill Creek Falls Trail,970
971,Johnson Canyon Overlook via Glacier Way Trail,971
972,Johnsondale Bridge Trail,972
973,Butte Trail Santa Rosa Trail,973
974,Warren Lake Trail,974
975,Vernal Pool Trail and Transpreserve Trail Loop,975
976,Burbank Peak Trail,976
977,Dreaded Hill Loop Trail,977
978,Lake Calavera via Oak Riparian Park,978
979,Verna Dunshee Trail and Plank Trail at Mount Tam East Peak,979
980,Cypress Grove Trail,980
981,Spring Lake Loop,981
982,Pilot Rock,982
983,Venice Canals Trail,983
984,Glen Canyon Park Trail,984
985,Fonts Point,985
986,Snow Creek Falls Trail,986
987,Muir Farm And Mount Wanda: John Muir Nature Trail,987
988,Thompson Creek Trail,988
989,Unal Trail,989
990,Museum Trail,990
991,Mount Lowe via Eaton Saddle,991
992,South Tufa Loop Trail,992
993,Black Mountain Trail,993
994,Bernal Heights Park Trail,994
995,Muir Beach to Point Bonita Lighthouse,995
996,Flanagan and Chamise Peak Trail,996
997,Palisade Glacier Trail,997
998,Remington Hot Spring Trail,998
999,Tahoe Vista Trail,999
1000,"Kent Trail to Stocking Trail, Rocky Ridge Fire Road",1000
1001,Noble Canyon Trail,1001
1002,Onion Valley Campground to Flower Lake,1002
1003,Billy Goat Loop Trail,1003
1004,The Needles Trail,1004
1005,Devil's Punchbowl Loop Trail,1005
1006,Pioneer Express Trail,1006
1007,Mt. Wilson Toll Road Climb,1007
1008,Clyde Lake,1008
1009,"San Joaquin Wildlife Sanctuary - Treehill, South Loop, Midway Trails",1009
1010,Mount Davidson Trail,1010
1011,Golden Canyon Trail,1011
1012,Rubio Canyon Trail,1012
1013,Horsetail Falls to Ropi Lake,1013
1014,Oakmont and Oakridge Trail,1014
1015,Portuguese Bend Landslide Loop,1015
1016,Cold Creek Trail to High Meadows,1016
1017,Bear Gulch Trail,1017
1018,Desert View Trail,1018
1019,Keller Peak,1019
1020,"Hart Tree, Fallen Goliath, Redwood Creek Loop",1020
1021,Brush Canyon: Brush Canyon Trail,1021
1022,Moraga Steps,1022
1023,Nimitz Way Trail to Wildcat Creek Trail Loop,1023
1024,Coal Canyon Trail,1024
1025,Hamms Gulch Trail,1025
1026,Ascot Hills Park Trail,1026
1027,Shoreline Lake,1027
1028,Corriganville Park,1028
1029,Monarch Lakes Trail,1029
1030,Mount Burdell Preserve Loop,1030
1031,Salmon Lake Trail,1031
1032,Kortum Trail,1032
1033,Minaret Lake,1033
1034,Alhambra Creek Trail,1034
1035,Kirk Creek Campground to Vicente Flat Trail,1035
1036,Jamison Lake,1036
1037,Las Llajas Trail,1037
1038,Hidden Beach and False Klamath Rock,1038
1039,Bear Creek Canyon Trail,1039
1040,Lower Doane and Weir Trail Loop and Doane Pond,1040
1041,High Marsh Loop Trail,1041
1042,Big Laguna Mountain Loop Trail,1042
1043,China Gulch Trail to Grizzly Lake,1043
1044,Potem Falls Trail,1044
1045,Saddlebag Lake Trail,1045
1046,Cozy Dell Via Foothill Trail,1046
1047,Big Sycamore Canyon Trail,1047
1048,O'Melveny Park Loop to Mission Point,1048
1049,Agua Tibia Full Loop Trail,1049
1050,Cove to Lake Trail,1050
1051,Coyote Peak and Ridge Trail Loop,1051
1052,Rodeo Beach to Hill 88,1052
1053,Trans-Catalina Trail: From Avalon to Black Jack Camp,1053
1054,"Arroyo, Old Spanish and Toyon Trail",1054
1055,Green Valley Trail,1055
1056,Old Briones Road Trail,1056
1057,"Golden Spike, Bridle Trail, French Trail, West Ridge Trail Loop",1057
1058,Natural Bridges to Lighthouse Field Loop,1058
1059,The Riser to Kaiser,1059
1060,Cone Peak Summit Trail,1060
1061,Antelope Loop Trail,1061
1062,Sawtooth Pass Trail,1062
1063,Hazard Peak Trail,1063
1064,Kibbie Lake Trail,1064
1065,Walk Across the Golden Gate Bridge,1065
1066,Elsmere Canyon and Santa Clarita Divide Road Trail,1066
1067,Simpson Park Trail,1067
1068,Dragoon Gulch Trail,1068
1069,Manzanita Lake Loop,1069
1070,Ediza Lake Loop Trail,1070
1071,Pine Creek and Wall Point Trail,1071
1072,Los Padres Trail and Vista Loop,1072
1073,Duchess Mine Trail,1073
1074,Aztec Falls,1074
1075,Lola Montez Trail,1075
1076,Folsom Trail,1076
1077,Lake Del Valle Trail,1077
1078,El Corte de Madera Creek - Resolution Trail,1078
1079,Shealor Lake Trail,1079
1080,Devil's Kitchen Trail,1080
1081,Ralph B. Clark Perimeter Trail,1081
1082,Emerald Lake Trail,1082
1083,Kelso Dunes Trail,1083
1084,Avery's Pond,1084
1085,"Englesman, Lomng Meadow, Eucalyptus, Wilder Ridge Loop",1085
1086,Froom Canyon - Irish Hills Preserve,1086
1087,Big Pine Flat Trail,1087
1088,PCT: CA Section A - Campo to Warner Springs,1088
1089,Amir's Garden Trail,1089
1090,Trippet Ranch to Eagle Springs Loop Trail,1090
1091,San Juan Trail,1091
1092,Timber Mountain,1092
1093,French Trail via Redwood Gate,1093
1094,Point Defiance Trail,1094
1095,Rose Canyon Trail,1095
1096,Iron Mountain via Ellie Lane Trail,1096
1097,Wildwood Canyon Trail,1097
1098,Cliff Lake,1098
1099,American River,1099
1100,Long Lake Loop Trail,1100
1101,Tenaja Trail,1101
1102,Balconies Trail,1102
1103,Redwood Trail,1103
1104,Upper Otay Reservoir,1104
1105,Jack London State Historic Park Trail,1105
1106,Blue Canyon Lake,1106
1107,Wildcat Peak Trail via Laurel Canyon and Sylvan Trail,1107
1108,Camp Nelson Trail,1108
1109,Castle Rock Peak,1109
1110,Laguna Beach and Bluffs,1110
1111,South Fork Trail to Dry Lake,1111
1112,San Jacinto Peak via Fuller Ridge Trail,1112
1113,Colby Trail,1113
1114,Ontario Ridge Trail via Sycamore Springs,1114
1115,Florida Canyon Trail,1115
1116,Mount Wilson to First Water,1116
1117,North Rim Trail to Boccardo Trail,1117
1118,Dewey Point Trail,1118
1119,Granite & Hidden Lakes Trail,1119
1120,Ramona Grasslands Preserve Trail,1120
1121,Twin Peaks Trail,1121
1122,"West Ridge Trail, Lynx, and Cholla Trails",1122
1123,Lafayette Reservoir Loop,1123
1124,Old Pinnacles Trail to Balconies,1124
1125,Westwood Hills Park,1125
1126,Gaylor Lakes Trail,1126
1127,Dool Trail to Middle Ridge Road to Meteor Trail to Sequoia Trail,1127
1128,Shell Ridge: Twin Ponds Loop,1128
1129,Skyline Park Perimeter Loop,1129
1130,Muir Beach to Tennessee Beach Loop,1130
1131,Newport Beach Back Bay Trail,1131
1132,New Almaden Trail,1132
1133,San Clemente State Beach,1133
1134,George Lake Trail,1134
1135,Golden Canyon and Gower Gulch Loop via Zabriskie Point,1135
1136,Barbara's Lake Loop Trail,1136
1137,Hot Springs Mountain Trail,1137
1138,Otay Mountain Truck Trail to Marron Valley Road,1138
1139,Wrights Lake to Grouse Lake,1139
1140,Limantour Beach Trail,1140
1141,Lagoon Valley Loop,1141
1142,Sky Trail and Bear Valley Loop,1142
1143,Shell Ridge - Borgess Ranch Loop,1143
1144,Willow Creek Jeep Trail,1144
1145,Limestone Canyon and Loma Ridge Loop,1145
1146,Los Pinos Peak,1146
1147,Crissy Field and the Palace of Fine Arts,1147
1148,Fiesta Island Trail,1148
1149,Dunsmore Canyon and Le Mesanger Loop Trails,1149
1150,Mountain Home Inn to Mount Tam East Peak,1150
1151,"Cherry Canyon: Owl, Liz's Loop, Cerro Negro Trails",1151
1152,Antone Meadows Trail,1152
1153,Sardine Lakes,1153
1154,Rose Bowl Loop Trail,1154
1155,Thunder Mountain Loop Trail,1155
1156,Lundy Canyon Trail,1156
1157,Lodi Lake Nature Trail,1157
1158,Shady Canyon Trail,1158
1159,Lafayette Ridge Trail,1159
1160,George F. Canyon Nature Trail,1160
1161,North Lykken Trail,1161
1162,Hopalong Cassidy Trail,1162
1163,Cowell-Purisima Trail,1163
1164,Laguna Mountain Ridge via the PCT,1164
1165,Camp Ohlone Road,1165
1166,Long Ridge Loop,1166
1167,Highway 1 to Cone Peak,1167
1168,Presidio Loop Trail,1168
1169,Sand Ridge and the Five Lakes Basin,1169
1170,Sweetwater Trail,1170
1171,Arroyo Trabuco Trail,1171
1172,Old Stagecoach Road,1172
1173,Cave Rocks Loop,1173
1174,PCT: CA Section K - Echo Lake to Highway 80,1174
1175,Armstrong Nature Trail,1175
1176,Mother Miguel Mountain via Sweetwater Park,1176
1177,Seaview Trail,1177
1178,Pacific to Redwoods Loop,1178
1179,Dana Point Beach Trail,1179
1180,Sky Camp Trail,1180
1181,Franklin Lakes Trail,1181
1182,Tony Look Trail to Coyote Ridge to Lookout Trail Loop,1182
1183,"Shoemaker Canyon Road, East Fork San Gabriel River",1183
1184,Rattlesnake Loop Trail,1184
1185,Rush Creek Trail to Agnew Lake,1185
1186,Briones Hills Loop Trail,1186
1187,Sycamore Creek Trail,1187
1188,Dead Falls Lake Trail,1188
1189,Muir Woods via the Bootjack Trail,1189
1190,Coyote Creek Trail,1190
1191,Middle Fork Road to Icehouse Saddle,1191
1192,Upper Las Virgenes Canyon Open Space Preserve Trail,1192
1193,Pacific Crest Trail,1193
1194,Poly Canyon Loop Trail,1194
1195,Smugglers Cove Trail,1195
1196,Granite Chief Trail,1196
1197,Lusardi Creek Loop Trail,1197
1198,Tahoe Donner Trails,1198
1199,Thousand Island Lake via PCT,1199
1200,Sanborn Skyline Park to Castle Rock State Park,1200
1201,Methuselah National Recreation Loop Trail,1201
1202,Natural Bridge Trail,1202
1203,Boucher Trail and Scott's Cabin Loop,1203
1204,Blue Sky Ecological Reserve Trail,1204
1205,Mount El Sombroso via Kennedy Trail,1205
1206,Jurupa Hills North Trail,1206
1207,Power Line Trail,1207
1208,Bernardo Bay Trail,1208
1209,Redwood Creek Trail,1209
1210,Rainbow Trail,1210
1211,Devils Canyon,1211
1212,Crestridge Ecological Reserve Trail,1212
1213,Siberia Creek Trail,1213
1214,Lake of the Woods via Pacific Crest Trail,1214
1215,Berryessa Peak Trail,1215
1216,Ritchey Canyon Trail and Coyote Peak,1216
1217,South Fortuna-North Fortuna-Sheppards Trail Loop,1217
1218,Rice Canyon Trail,1218
1219,El Dorado Trail from Smithflat,1219
1220,Potato Harbor Trail,1220
1221,Exploration Trail,1221
1222,Edwards Loop Sky Trail,1222
1223,Western Pacific Trail,1223
